Incident_ID,Month,Day,Year,Date,School,Victims_Killed,Victims_Wounded,Number_Victims,Shooter_Killed,City,State,School_Level,Location,During_Classes,Duration_min,Situation,Targets,Shots_Fired
20230925MDDUB,9,25,2023,9/25/2023,Dunbar High School,0,1,1,0,Baltimore,MD,High,Beside Building,Yes,1.0,Accidental,Neither,1
20230925MDGIB,9,25,2023,9/25/2023,Gilmor Elementary School,1,0,1,0,Baltimore,MD,Elementary,Front of School,No,1.0,,Victims Targeted,99
20230923OHMAC,9,23,2023,9/23/2023,Mary Church Terrell School,0,0,0,0,Cleveland,OH,K-8,Parking Lot,Yes,1.0,Illegal Activity,Victims Targeted,0
20230922IAOTO,9,22,2023,9/22/2023,Ottumwa High School,0,0,0,0,Ottumwa,IA,High,Parking Lot,No,1.0,,,99
20230922KYMAL,9,22,2023,9/22/2023,Male High School,0,0,0,0,Louisville,KY,High,Parking Lot,No,1.0,,Neither,99
20230922TNWEM,9,22,2023,9/22/2023,Westwood Elementary School,0,1,1,0,Manchester,TN,Elementary,Playground,No,1.0,,Victims Targeted,99
20230922TNSWS,9,22,2023,9/22/2023,Sweetwater High School,0,0,0,0,Sweetwater,TN,High,Football Field/Track,No,1.0,,,2
20230922WIMIM,9,22,2023,9/22/2023,Milwaukee Lutheran High School,0,0,0,0,Milwaukee,WI,High,Football Field/Track,No,1.0,,Both,13
20230920ILVOC,9,20,2023,9/20/2023,Volta Elementary School,0,1,1,0,Chicago,IL,Elementary,Beside Building,No,1.0,,,1
20230919TXKEB,9,19,2023,9/19/2023,Kendall Elementary School,0,1,1,0,Boerne,TX,Elementary,Playground,Yes,1.0,,Victims Targeted,1
20230919FLWOP,9,19,2023,9/19/2023,Workman Middle School,0,1,1,0,Pensacola,FL,Middle,Front of School,No,1.0,Drive-by Shooting,,99
20230919DCROW,9,19,2023,9/19/2023,Rocketship Rise Academy,0,0,0,0,Washington,DC,Elementary,Outside on School Property,No,1.0,,,99
20230918MDDUB,9,18,2023,9/18/2023,Dunbar High School,0,0,0,0,Baltimore,MD,High,Beside Building,Yes,1.0,Escalation of Dispute,Victims Targeted,99
20230916OHEAC,9,16,2023,9/16/2023,East Tech High School,0,1,1,0,Cleveland,OH,High,Parking Lot,No,1.0,,,
20230915MDJAB,9,15,2023,9/15/2023,James McHenry Elementary School,0,2,2,0,Baltimore,MD,Elementary,Playground,No,1.0,,,99
20230915ILHIC,9,15,2023,9/15/2023,Hillcrest High School,1,0,1,0,Country Club Hills,IL,High,Football Field/Track,No,1.0,,,99
20230915KSWYK,9,15,2023,9/15/2023,Wyandotte High School,0,0,0,0,Kansas City,KS,High,Football Field/Track,No,1.0,,,99
20230914ILBOU,9,14,2023,9/14/2023,Booker T. Washington School,0,0,0,0,Urbana,IL,K-12,Front of School,Yes,1.0,Escalation of Dispute,Victims Targeted,99
20230913GALAA,9,13,2023,9/13/2023,Lake Park Elementary School,0,1,1,0,Albany,GA,Elementary,Parking Lot,Yes,1.0,Domestic w/ Targeted Victim,Victims Targeted,99
20230913DCLIW,9,13,2023,9/13/2023,Lincoln Middle School,0,1,1,0,Washington,DC,Middle,Parking Lot,No,1.0,,Victims Targeted,
20230912WAEIY,9,12,2023,9/12/2023,Eisenhower High School,0,1,1,0,Yakima,WA,High,Parking Lot,Yes,1.0,Drive-by Shooting,Victims Targeted,99
20230912LASTG,9,12,2023,9/12/2023,St. Helena College & Career Academy,1,2,3,0,Helena,LA,High,Parking Lot,Yes,1.0,Bullying,Victims Targeted,99
20230911MDDUL,9,11,2023,9/11/2023,DuVal High School,1,0,1,0,Lanham,MD,High,Football Field/Track,Yes,1.0,Escalation of Dispute,Both,99
20230911ARPRN,9,11,2023,9/11/2023,Premier High School,0,0,0,0,North Little Rock,AR,High,Bathroom,Yes,1.0,,,1
20230909NYPRU,9,9,2023,9/9/2023,Proctor High School,0,1,1,0,Utica,NY,High,Parking Lot,No,1.0,Escalation of Dispute,Both,99
20230908NCLUL,9,8,2023,9/8/2023,Lumberton High School,0,0,0,0,Lumberton,NC,High,Parking Lot,No,1.0,Drive-by Shooting,Both,99
20230906FLANT,9,6,2023,9/6/2023,Andrew Jackson Middle School,0,0,0,0,Titusville,FL,Middle,School Bus,Yes,1.0,Escalation of Dispute,Both,99
20230905CASKO,9,5,2023,9/5/2023,Skyline High School,0,0,0,0,Oakland,CA,High,Outside on School Property,Yes,1.0,,,99
20230901TNMEM,9,2,2023,9/1/2023,Melrose High School,0,0,0,0,Memphis,TN,High,Beside Building,Yes,1.0,Drive-by Shooting,Neither,99
20230901MDDUB,9,1,2023,9/1/2023,Dunbar High School,0,1,1,0,Baltimore,MD,High,Parking Lot,No,1.0,,,99
20230901ILMOC,9,1,2023,9/1/2023,Mount Carmel High School,0,2,2,0,Chicago,IL,High,Football Field/Track,No,1.0,,Both,99
20230901LAPOP,9,1,2023,9/1/2023,Port Allen High School,1,1,2,0,Port Allen,LA,High,Football Field/Track,No,1.0,Escalation of Dispute,Both,99
20230831KSWEW,8,31,2023,8/31/2023,Wellington High School,0,0,0,0,Wellington,KS,High,Field (General),No,1.0,Drive-by Shooting,Random Shooting,99
20230831MSBRB,8,31,2023,8/31/2023,Brookhaven School Bus,0,0,0,0,Brookhaven,MS,Middle,School Bus,Yes,1.0,Escalation of Dispute,Victims Targeted,1
20230831WANOD,8,31,2023,8/31/2023,North Hill Elementary School,0,0,0,0,Des Moines,WA,Elementary,Field (General),No,1.0,Escalation of Dispute,Victims Targeted,99
20230829NVCLL,8,29,2023,8/29/2023,Clark High School,0,0,0,0,Las Vegas,NV,High,Front of School,Yes,1.0,Drive-by Shooting,,99
20230826CAFAF,8,26,2023,8/26/2023,Fairfield High School,0,0,0,0,Fairfield,CA,High,Parking Lot,No,1.0,Escalation of Dispute,Neither,10
20230825MSOBG,8,25,2023,8/25/2023,OíBannon High School,0,0,0,0,Greenville,MS,High,Parking Lot,No,1.0,,Random Shooting,30
20230825CADRL,8,25,2023,8/25/2023,Dr. Maya Angelous Community High School,0,1,1,0,Los Angles,CA,High,Football Field/Track,No,1.0,,Random Shooting,99
20230825OKBOT,8,25,2023,8/25/2023,Booker T. Washington High,0,0,0,0,Tulsa,OK,High,Football Field/Track,No,1.0,Escalation of Dispute,Neither,0
20230825SCGEG,8,25,2023,8/25/2023,Georgetown High School,0,0,0,0,Georgetown,SC,High,Football Field/Track,No,1.0,Escalation of Dispute,Both,99
20230825OKCHC,8,25,2023,8/25/2023,Choctaw High School,1,3,4,0,Choctaw,OK,High,Football Field/Track,No,1.0,Escalation of Dispute,Both,99
20230824NMRAT,8,24,2023,8/24/2023,Ranchos Elementary School,1,0,1,0,Ranchos De Taos,NM,Elementary,Beside Building,No,1.0,,Victims Targeted,99
20230824VAWAP,8,24,2023,8/24/2023,Walnut Hill Elementary School,1,0,1,0,Petersburg,VA,Elementary,Front of School,No,1.0,,Victims Targeted,99
20230824VAKEV,8,24,2023,8/24/2023,Kempsville High School,0,2,2,0,Virginia Beach,VA,High,Off School Property,No,1.0,,Neither,5
20230824AZPHP,8,24,2023,8/24/2023,Phoenix School Bus,0,1,1,0,Phoenix,AZ,Elementary,School Bus,Yes,1.0,,Victims Targeted,1
20230823MDTOT,8,23,2023,8/23/2023,Towson High School,0,1,1,0,Towson,MD,High,Parking Lot,No,1.0,Accidental,Victims Targeted,99
20230822OKSTS,8,22,2023,8/22/2023,Stillwater High School,0,0,0,0,Stillwater,OK,High,Football Field/Track,No,1.0,Intentional Property Damage,Neither,1
20230822TNSTC,8,22,2023,8/22/2023,Stone Elementary School,0,0,0,0,Crossville,TN,Elementary,Parking Lot,Yes,1.0,Escalation of Dispute,Victims Targeted,1
20230822TXJES,8,22,2023,8/22/2023,Jefferson Elementary School,0,0,0,0,Seguin,TX,Elementary,School Bus,Yes,1.0,Accidental,Neither,1
20230818GANOK,8,18,2023,8/18/2023,North Cobb High School,0,1,1,0,Kennesaw,GA,High,Parking Lot,No,1.0,Escalation of Dispute,Victims Targeted,99
20230818CAETR,8,18,2023,8/18/2023,Etiwanda High School,0,1,1,0,Rancho Cucamonga,CA,High,Parking Lot,No,1.0,Escalation of Dispute,Victims Targeted,99
20230818GAJOJ,8,18,2023,8/18/2023,Jonesboro High School,0,1,1,0,Jonesboro,GA,High,Parking Lot,No,1.0,Illegal Activity,Victims Targeted,1
20230818MSPAP,8,18,2023,8/18/2023,Pascagoula High School,0,1,1,0,Pascagoula,MS,High,Parking Lot,No,1.0,,Victims Targeted,8
20230818FLFIJ,8,18,2023,8/18/2023,First Coast High School,0,0,0,0,Jacksonville,FL,High,Football Field/Track,No,1.0,Escalation of Dispute,Both,20
20230816GAJOA,8,16,2023,8/16/2023,T. W. Josey High School,0,1,1,0,Augusta,GA,High,Cafeteria,Yes,1.0,Escalation of Dispute,Victims Targeted,2
20230813NEWON,8,13,2023,8/13/2023,Woodland Park Elementary,0,0,0,0,Norfolk,NE,Elementary,Outside on School Property,No,1.0,Intentional Property Damage,Neither,99
20230812MSSTS,8,12,2023,8/12/2023,Starkville High School,0,0,0,0,Starkville,TN,High,Parking Lot,No,1.0,Escalation of Dispute,Victims Targeted,99
20230810TNCOM,8,10,2023,8/10/2023,Cordova High School,0,0,0,0,Memphis,TN,High,Parking Lot,No,1.0,Escalation of Dispute,Neither,2
20230808ILBOC,8,8,2023,8/8/2023,Booker T. Washington STEM Academy,0,0,0,0,Champaign,IL,Elementary,Office,Yes,1.0,Intentional Property Damage,Neither,1
20230807WAHIS,8,7,2023,8/7/2023,Highland Park Elementary School,0,0,0,0,Seattle,WA,Elementary,Playground,No,1.0,Intentional Property Damage,Neither,99
20230731TNMAM,7,31,2023,7/31/2023,Margolin Hebrew Academy,0,0,0,0,Memphis,TN,K-12,Front of School,Yes,1.0,Psychosis,Random Shooting,99
20230726DCMAW,7,26,2023,7/26/2023,Marie Reed Elementary School,1,0,1,0,Washington,DC,Elementary,Football Field/Track,No,1.0,Escalation of Dispute,Victims Targeted,1
20230725TNFRM,7,25,2023,7/25/2023,Freedom Prep Academy Westwood,0,1,1,0,Memphis,TN,High,Front of School,No,1.0,Drive-by Shooting,Victims Targeted,99
20230725NCJUC,7,25,2023,7/25/2023,Julius Chambers High School,0,1,1,0,Charlotte,NC,High,Football Field/Track,No,1.0,Escalation of Dispute,Victims Targeted,1
20230724PAJOH,7,24,2023,7/24/2023,John Harris High School,1,0,1,0,Harrisburg,PA,High,Front of School,No,1.0,,Victims Targeted,99
20230718NYFRB,7,18,2023,7/18/2023,Franklin Delano Roosevelt High School,1,0,1,0,Brooklyn,NY,High,Front of School,Yes,1.0,Escalation of Dispute,Both,7
20230716GALOH,7,16,2023,7/16/2023,Lovejoy High School,1,0,1,0,Hampton,GA,High,Parking Lot,No,1.0,Domestic w/ Targeted Victim,Victims Targeted,99
20230714TXJAS,7,14,2023,7/14/2023,Japhet Elementary School,0,0,0,0,San Antonio,TX,Elementary,Parking Lot,No,1.0,Escalation of Dispute,Victims Targeted,99
20230714NYKIT,7,14,2023,7/14/2023,KIPP Troy Prep Elementary School,0,1,1,0,Troy,NY,Elementary,Front of School,No,1.0,Escalation of Dispute,Victims Targeted,
20230708ALWOB,7,8,2023,7/8/2023,Woodlawn High School,1,1,2,1,Bermingham,AL,High,Parking Lot,No,1.0,Domestic w/ Targeted Victim,Victims Targeted,99
20230707MDPIP,7,7,2023,7/7/2023,Pikesville High School,1,0,1,0,Pikesville,MD,High,Parking Lot,No,1.0,,Victims Targeted,
20230706OHHUC,7,6,2023,7/6/2023,Hughes High School,0,1,1,0,Cincinnati,OH,High,Front of School,No,1.0,,,
20230702MNUNF,7,2,2023,7/2/2023,Jefferson Elementary School,0,0,0,0,Faribault,MN,Unknown,Basketball Court,No,1.0,Escalation of Dispute,,99
20230623NMKEA,6,23,2023,6/23/2023,Kennedy Middle School,0,1,1,0,Albuquerque,NM,Middle,Front of School,Yes,1.0,Illegal Activity,Victims Targeted,1
20230622ARSOS,6,22,2023,6/22/2023,Southwest Middle School,0,0,0,0,Searcy,AR,Middle,Outside on School Property,Yes,1.0,,,1
20230613PAJUP,6,13,2023,6/13/2023,Julia De Burgos Elementary School,0,1,1,0,Philadelphia,PA,Elementary,Front of School,No,1.0,Escalation of Dispute,Victims Targeted,4
20230612NJRIM,6,12,2023,6/12/2023,Rieck Avenue Elementary School,1,0,1,0,Millville,NJ,Elementary,Parking Lot,No,1.0,Escalation of Dispute,Victims Targeted,99
20230612GAKEC,6,12,2023,6/12/2023,Kendrick High School,0,1,1,0,Columbus,GA,High,Beside Building,No,1.0,,,1
20230609DCTUW,6,9,2023,6/9/2023,Turner Elementary School,0,1,1,0,Washington,DC,Elementary,Front of School,Yes,1.0,Drive-by Shooting,Victims Targeted,99
20230607WIMIM,6,7,2023,6/7/2023,Milwaukee School Bus,0,0,0,0,Milwaukee,WI,Elementary,School Bus,Yes,1.0,,,99
20230607VADRA,6,7,2023,6/7/2023,Drew Elementary School,0,0,0,0,Arlington,VA,Elementary,Front of School,Yes,1.0,Escalation of Dispute,Victims Targeted,1
20230606VAHUR,6,6,2023,6/6/2023,Huguenot High School,2,5,7,0,Richmond,VA,High,Off School Property,No,1.0,Escalation of Dispute,Both,99
20230605MIMIW,6,5,2023,6/5/2023,Michigan Collegiate High School,0,0,0,0,Warren,MI,High,Parking Lot,Yes,1.0,Escalation of Dispute,Neither,6
20230605MARID,6,5,2023,6/5/2023,Richard Murphy School,0,0,0,0,Dorchester,MA,K-8,Playground,Yes,1.0,Drive-by Shooting,Random Shooting,99
20230602MDSAE,6,2,2023,6/2/2023,Sandalwood Elementary School,0,2,2,0,Essex,MD,Elementary,Front of School,No,1.0,Escalation of Dispute,Victims Targeted,99
20230602MAWOW,6,2,2023,6/2/2023,Worcester Technical High School,0,1,1,0,Worcester,MA,High,Outside on School Property,No,1.0,,Victims Targeted,99
20230601TXCAF,6,1,2023,6/1/2023,Carroll Peak Elementary School,0,1,1,0,Fort Worth,TX,Elementary,Outside on School Property,No,1.0,Escalation of Dispute,Both,99
20230531CABAB,5,31,2023,5/31/2023,Banning High School,1,0,1,0,Banning,CA,High,Front of School,No,1.0,Drive-by Shooting,,99
20230528GABEA,5,28,2023,5/28/2023,Benjamin E. Mays High School,1,1,2,0,Atlanta,GA,High,Parking Lot,No,1.0,Escalation of Dispute,Both,99
20230526NYMOM,5,26,2023,5/26/2023,Monhagen Middle School,0,0,0,0,Middletown,NY,Middle,Outside on School Property,No,1.0,,,99
20230526MIHAH,5,26,2023,5/26/2023,Harper Woods Middle School,0,0,0,0,Harper Woods,MI,Middle,Front of School,No,1.0,Drive-by Shooting,Both,99
20230525PASAB,5,25,2023,5/25/2023,Salem Elementary School,0,0,0,0,Berwick,PA,Elementary,Football Field/Track,No,1.0,Intentional Property Damage,Neither,4
20230525OHBEC,5,25,2023,5/25/2023,Berwick Alternative Elementary School,0,1,1,0,Columbus,OH,Elementary,Basketball Court,No,1.0,Drive-by Shooting,Victims Targeted,99
20230525MNWAM,5,25,2023,5/25/2023,Washburn High School,0,0,0,0,Minneapolis,MN,High,Beside Building,No,1.0,Escalation of Dispute,Random Shooting,3
20230525CABEM,5,25,2023,5/25/2023,Berenda Elementary School,0,0,0,0,Madera Acres,CA,Elementary,Front of School,No,1.0,Escalation of Dispute,Victims Targeted,99
20230524PAOLP,5,24,2023,5/24/2023,Oliver Citywide Academy,1,0,1,0,Pittsburgh,PA,K-12,Front of School,Yes,1.0,,Victims Targeted,11
20230524NCNOD,5,24,2023,5/24/2023,Northern High School,0,0,0,0,Durham,NC,High,Off School Property,Yes,1.0,,,0
20230524NCJHG,5,24,2023,5/24/2023,J.H. Rose High School,0,1,1,0,Greenville,NC,High,Football Field/Track,Yes,1.0,Escalation of Dispute,Victims Targeted,9
20230523MIYPY,5,23,2023,5/23/2023,Ypsilanti Community Schools Bus,0,0,0,0,Ypsilanti,MI,Elementary,School Bus,Yes,1.0,Escalation of Dispute,Victims Targeted,99
20230522MASTD,5,22,2023,5/22/2023,St. John's Preparatory School,0,0,0,0,Danvers,MA,High,Hallway,Yes,1.0,Accidental,Neither,1
20230522DCKID,5,22,2023,5/22/2023,KIPP College Preparatry High School,0,1,1,0,Washington,DC,High,Front of School,Yes,1.0,Illegal Activity,Victims Targeted,99
20230521NJCEN,5,21,2023,5/21/2023,Central High School,0,1,1,0,Newark,NJ,High,Football Field/Track,No,1.0,,Victims Targeted,99
20230519NYPSS,5,19,2023,5/19/2023,P.S. 78,0,1,1,0,Staten Island,NY,Elementary,Basketball Court,Yes,1.0,Escalation of Dispute,Both,2
20230519DEFAD,5,19,2023,5/19/2023,Fair View Elementary School,0,0,0,0,Dover,DE,Elementary,Beside Building,No,1.0,Intentional Property Damage,Neither,99
20230519AZBOP,5,19,2023,5/19/2023,Bostrom High School,0,0,0,0,Phoenix,AZ,High,Office,Yes,1.0,Indiscriminate Shooting,,0
20230518WAGAS,5,18,2023,5/18/2023,Garfield High School,0,1,1,0,Seattle,WA,High,Parking Lot,Yes,1.0,Drive-by Shooting,Victims Targeted,99
20230518CACHW,5,18,2023,5/18/2023,Chaminade College Preparatory High School,0,0,0,0,West Hills,CA,High,Beside Building,No,1.0,Psychosis,Neither,0
20230517DCTHW,5,17,2023,5/17/2023,Theodore Roosevelt High School,1,0,1,0,Washington,DC,High,Parking Lot,Yes,1.0,Escalation of Dispute,Victims Targeted,5
20230516OHEAC,5,16,2023,5/16/2023,Eakin Elementary School,0,1,1,0,Columbus,OH,Elementary,Parking Lot,Yes,1.0,Escalation of Dispute,,99
20230516NJSCP,5,16,2023,5/16/2023,School 21,0,0,0,0,Patterson,NJ,Elementary,Front of School,Yes,1.0,Escalation of Dispute,Victims Targeted,99
20230516MNDAM,5,16,2023,5/16/2023,Davis Center for Minneapolis Public Schools,0,0,0,0,Minneapolis,MN,Other,Outside on School Property,Yes,1.0,Drive-by Shooting,Both,12
20230515ORCRP,5,15,2023,5/15/2023,Creative Science School,0,0,0,0,Portland,OR,Middle,Inside School Building,Yes,1.0,Indiscriminate Shooting,Neither,0
20230515ININI,5,15,2023,5/15/2023,Indianapolis Metropolitan High School,0,0,0,0,Indianapolis,IN,High,Bathroom,Yes,1.0,Illegal Activity,Neither,0
20230515CAPIP,5,15,2023,5/14/2023,Pinon Hills Elementary School,0,0,0,0,Pinon Hills,CA,Elementary,Playground,Yes,1.0,Indiscriminate Shooting,Random Shooting,5
20230512TNLEL,5,12,2023,5/12/2023,Lenoir City High School,0,0,0,1,Lenoir City,TN,High,Parking Lot,No,1.0,Accidental,Neither,1
20230512OHEDD,5,12,2023,5/12/2023,Edwin Joel Brown Middle School,0,0,0,0,Dayton,OH,Middle,Parking Lot,No,1.0,Escalation of Dispute,Victims Targeted,99
20230512DCKEW,5,12,2023,5/12/2023,Ketcham Elementary School,0,1,1,0,Washington,DC,Elementary,Front of School,Yes,1.0,Drive-by Shooting,Victims Targeted,99
20230511MDNOF,5,11,2023,5/11/2023,North Forestville Elementary School,1,0,1,0,Forestville,MD,Elementary,Parking Lot,No,1.0,Illegal Activity,Victims Targeted,99
20230511ILNER,5,11,2023,5/11/2023,Neil Armstrong Elementary School,0,0,0,0,Richton Park,IL,Elementary,Hallway,Yes,1.0,,,0
20230510NYPSQ,5,10,2023,5/10/2023,P.S. 015 Jackie Robinson Elementary,0,1,1,0,Queens,NY,Elementary,Playground,No,1.0,Escalation of Dispute,Both,99
20230509CACAO,5,9,2023,5/9/2023,Castlemont High School,0,2,2,0,Oakland,CA,High,Beside Building,No,1.0,,,99
20230508SCSUS,5,8,2023,5/8/2023,Summerville High School,0,0,0,0,Summerville,SC,High,Parking Lot,Yes,1.0,Escalation of Dispute,Victims Targeted,0
20230508PAEWP,5,8,2023,5/8/2023,E. Washington Rhodes Elementary,0,0,0,0,Philadelphia,PA,K-8,Bathroom,Yes,1.0,Accidental,Neither,1
20230508NVVOL,5,8,2023,5/8/2023,Von Tobel Middle School,0,1,1,0,Las Vegas,NV,Middle,Beside Building,Yes,1.0,Escalation of Dispute,Both,4
20230506SCCOL,5,6,2023,5/6/2023,College Park Middle School,0,1,1,0,Ladson,SC,Middle,Outside on School Property,No,1.0,Accidental,,1
20230505INLIE,5,5,2023,5/5/2023,Lincoln School,0,1,1,0,Evansville,IN,K-8,Beside Building,No,1.0,,Victims Targeted,99
20230503NCJOE,5,3,2023,5/3/2023,John A. Holmes High School,0,0,0,0,Edenton,NC,High,Parking Lot,No,1.0,Drive-by Shooting,Victims Targeted,99
20230502AZRAM,5,2,2023,5/2/2023,Ramon S. Mendoza Elementary School,0,1,1,0,Mesa,AZ,Elementary,Front of School,No,1.0,,Victims Targeted,1
20230501MIINF,5,1,2023,5/1/2023,International Academy of Flint,0,1,1,0,Flint,MI,K-12,Parking Lot,Yes,1.0,Escalation of Dispute,Victims Targeted,99
20230501MDPRS,5,1,2023,5/1/2023,Prince George's County Alternative Middle School,0,1,1,0,Suitland,MD,Middle,School Bus,Yes,1.0,Murder/Assassination,Victims Targeted,0
20230430KYPAP,4,30,2023,4/30/2023,Paducah Tilghman High School,0,4,4,0,Paducah,KY,High,Off School Property,No,1.0,Escalation of Dispute,Both,99
20230430CAKNP,4,30,2023,4/30/2023,Knight High School,0,0,0,0,Palmdale,CA,High,Parking Lot,No,1.0,Escalation of Dispute,Victims Targeted,99
20230428TNWEK,4,28,2023,4/28/2023,West High School,0,1,1,0,Knoxville,TN,High,Classroom,Yes,1.0,Accidental,Random Shooting,1
20230427VAGER,4,27,2023,4/27/2023,George Wythe High School,0,2,2,0,Richmond,VA,High,Parking Lot,Yes,1.0,,,99
20230427GACHK,4,27,2023,4/27/2023,Chalker Elementary School,0,0,0,0,Kennesaw,GA,Elementary,Beside Building,No,1.0,Intentional Property Damage,Neither,99
20230426MNLIH,4,26,2023,4/26/2023,Lincoln Elementary School,0,0,0,0,Hibbing,MN,Elementary,Playground,Yes,1.0,Drive-by Shooting,Random Shooting,99
20230426CTJON,4,26,2023,4/26/2023,John C. Daniels School,0,0,0,0,New Haven,CT,K-8,Parking Lot,Yes,1.0,Drive-by Shooting,,17
20230425NVCOH,4,25,2023,4/25/2023,Coral Academy Cadence Campus,0,0,0,0,Henderson,NV,K-8,Front of School,No,1.0,Intentional Property Damage,Neither,99
20230425CAKIL,4,25,2023,4/25/2023,King Drew Magnet High School,1,0,1,0,Los Angles,CA,High,Front of School,Yes,1.0,,Victims Targeted,99
20230423VAJOD,4,23,2023,4/23/2023,Johnson Elementary School,0,0,0,0,Danville,VA,Elementary,Basketball Court,No,1.0,Escalation of Dispute,Victims Targeted,99
20230420ARLIL,4,20,2023,4/20/2023,Little Rock Central High,0,0,0,0,Little Rock,AR,High,Beside Building,Yes,1.0,,,99
20230419FLFOA,4,19,2023,4/19/2023,Forest City Elementary School,0,0,0,0,Altamonte Springs,FL,Elementary,Parking Lot,Yes,1.0,Escalation of Dispute,Victims Targeted,0
20230418TXRIH,4,18,2023,4/18/2023,Ridgemont Elementary School,1,1,2,0,Houston,TX,Elementary,Parking Lot,No,1.0,,Victims Targeted,99
20230417LASON,4,17,2023,4/17/2023,Sophie B. Wright Charter School,0,0,0,0,New Orleans,LA,High,School Bus,Yes,1.0,Drive-by Shooting,Both,99
20230414WIWAW,4,14,2023,4/14/2023,Waukesha North High School,0,0,0,0,Waukesha,WI,High,Off School Property,Yes,1.0,,,0
20230414PAWOP,4,14,2023,4/14/2023,Swissvale School Bus,0,0,0,0,Pittsburgh,PA,K-12,School Bus,Yes,1.0,Drive-by Shooting,Both,99
20230414AZDEP,4,14,2023,4/14/2023,Desert Sands Middle School,1,0,1,0,Phoenix,AZ,Middle,Front of School,No,1.0,Illegal Activity,Victims Targeted,99
20230413ILCHC,4,13,2023,4/13/2023,Chicago School Bus,0,0,0,0,Chicago,IL,K-12,School Bus,Yes,1.0,Illegal Activity,Both,99
20230412TXLOH,4,12,2023,4/12/2023,Louie Welch Middle School,0,1,1,0,Houston,TX,Middle,Front of School,Yes,1.0,Escalation of Dispute,Both,14
20230412CACES,4,12,2023,4/12/2023,Cesar Chavez High School,1,1,2,0,Stockton,CA,High,Basketball Court,Yes,1.0,Escalation of Dispute,Victims Targeted,99
20230407WACHS,4,7,2023,4/7/2023,Chief Sealth International High School,1,0,1,0,Seattle,WA,High,Front of School,No,1.0,,Victims Targeted,99
20230406NCSOW,4,6,2023,4/6/2023,South Central High School,0,1,1,0,Winterville,NC,High,School Bus,Yes,1.0,Accidental,Neither,1
20230405SCHOG,4,5,2023,4/5/2023,Hollis Elementary School,0,0,0,0,Greenville,SC,Elementary,Playground,No,1.0,Drive-by Shooting,Victims Targeted,99
20230405OHROC,4,5,2023,4/5/2023,Rothenberg Preparatory Academy,0,0,0,0,Cincinnati,OH,K-12,Front of School,Yes,1.0,Escalation of Dispute,Neither,99
